,CreditScore,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited,Geography_France,Geography_Germany,Geography_Spain
9176,573,Male,3.58351893845611,9,0.0,2,1,0,11743.89,0,True,False,False
9177,453,Female,3.367295829986474,3,139986.65,1,1,0,136846.75,0,False,True,False
9178,798,Female,3.6888794541139363,6,119787.76,1,1,1,164248.33,0,False,True,False
9179,693,Female,3.5553480614894135,10,107556.06,2,0,0,154631.35,0,False,False,True
9180,637,Female,3.8066624897703196,2,0.0,2,1,0,149665.65,0,True,False,False
9181,672,Male,3.871201010907891,1,0.0,1,0,0,91574.92,0,True,False,False
9182,597,Female,3.367295829986474,0,142705.95,1,1,0,127233.39,0,True,False,False
9183,543,Male,3.7612001156935624,7,0.0,1,1,1,56650.47,0,True,False,False
9184,695,Female,4.04305126783455,4,0.0,2,1,0,84644.76,0,False,False,True
9185,584,Male,3.58351893845611,6,161613.94,2,1,1,148238.16,0,True,False,False
9186,652,Female,4.07753744390572,3,116353.2,2,0,1,193502.9,0,False,True,False
9187,601,Male,3.6635616461296463,4,60013.81,1,1,1,38020.05,0,True,False,False
9188,628,Male,3.367295829986474,4,0.0,2,1,1,176750.81,0,False,False,True
9189,607,Male,3.4965075614664802,9,144272.07,2,1,0,176580.63,0,False,True,False
9190,646,Female,3.8501476017100584,8,0.0,2,1,0,133059.15,0,True,False,False
9191,572,Male,3.4339872044851463,6,117696.67,1,1,0,100843.82,0,True,False,False
9192,801,Male,4.07753744390572,1,79954.61,2,1,1,30484.19,0,False,False,True
9193,597,Female,3.295836866004329,8,149989.39,1,1,0,42330.58,0,True,False,False
9194,613,Male,3.713572066704308,7,124339.9,1,0,0,193309.58,0,True,False,False
9195,529,Male,3.4011973816621555,4,135759.4,1,0,0,112813.79,1,False,True,False
9196,794,Female,3.6375861597263857,9,0.0,2,1,0,68008.85,0,False,False,True
9197,557,Male,3.5553480614894135,3,83074.0,1,1,0,132673.22,0,True,False,False
9198,499,Female,3.367295829986474,4,141792.61,1,1,1,22001.91,0,True,False,False
9199,544,Female,3.295836866004329,6,0.0,1,1,0,100200.4,1,True,False,False
9200,739,Female,3.4339872044851463,6,0.0,1,0,0,122604.44,0,True,False,False
9201,458,Female,3.784189633918261,1,106870.12,2,1,0,100564.37,0,False,True,False
9202,528,Male,3.4657359027997265,9,120962.59,1,1,0,5419.31,0,True,False,False
9203,773,Male,3.9512437185814275,4,0.0,2,0,0,123587.83,1,False,False,True
9204,646,Female,3.4339872044851463,5,0.0,2,1,0,13935.32,0,True,False,False
9205,564,Male,3.4657359027997265,0,110527.17,1,1,1,87060.77,0,True,False,False
9206,624,Female,3.970291913552122,0,133723.43,1,0,0,4859.59,1,False,True,False
9207,682,Female,3.970291913552122,5,112670.48,1,1,0,21085.17,1,True,False,False
9208,726,Female,3.8066624897703196,2,0.0,2,1,1,26733.86,0,True,False,False
9209,560,Male,3.2188758248682006,1,116084.32,1,1,0,89734.7,0,True,False,False
9210,382,Male,3.6109179126442243,0,0.0,1,1,1,179540.73,1,False,False,True
9211,457,Female,3.6635616461296463,6,0.0,2,1,0,173219.09,0,False,False,True
9212,673,Female,3.6375861597263857,10,0.0,2,1,1,37411.35,0,True,False,False
9213,584,Female,3.713572066704308,4,82441.75,1,0,0,80852.11,0,True,False,False
9214,629,Female,3.6888794541139363,10,0.0,2,1,1,43174.49,1,True,False,False
9215,584,Female,3.6375861597263857,10,134171.8,4,1,1,70927.11,1,False,True,False
9216,724,Male,3.4339872044851463,10,0.0,2,1,1,54265.55,0,True,False,False
9217,644,Male,3.4657359027997265,5,0.0,2,1,1,41872.17,0,True,False,False
9218,676,Female,3.8918202981106265,2,124442.38,1,1,0,15068.53,1,False,True,False
9219,499,Male,3.4657359027997265,4,0.0,1,1,0,25950.49,0,True,False,False
9220,598,Male,4.110873864173311,4,0.0,1,1,0,197727.14,1,True,False,False
9221,655,Female,3.6375861597263857,4,108862.76,1,1,0,79555.08,1,False,True,False
9222,559,Male,3.367295829986474,3,141099.43,1,1,1,15607.27,0,True,False,False
9223,543,Female,4.219507705176107,0,128843.67,1,1,1,134612.48,0,True,False,False
9224,679,Male,3.6888794541139363,0,86843.61,1,0,1,159830.58,0,True,False,False
9225,594,Female,3.4965075614664802,4,120074.97,2,1,1,162961.79,0,False,True,False
9226,586,Male,3.332204510175204,5,130231.8,2,1,1,192427.16,0,True,False,False
9227,776,Female,3.4657359027997265,5,0.0,2,1,0,92647.94,0,True,False,False
9228,699,Male,3.6888794541139363,2,109724.38,1,1,1,180022.39,0,True,False,False
9229,847,Female,3.58351893845611,5,111743.43,1,1,1,183584.14,0,False,True,False
9230,582,Male,3.58351893845611,8,121309.17,2,1,1,28750.67,0,False,True,False
9231,648,Male,3.6635616461296463,10,82697.28,1,1,0,74846.67,0,True,False,False
9232,618,Female,3.912023005428146,9,44301.43,3,1,1,89729.3,1,True,False,False
9233,543,Female,3.4657359027997265,4,138317.94,1,0,0,61843.73,0,True,False,False
9234,642,Male,3.912023005428146,4,120688.61,1,1,0,24770.22,1,False,True,False
9235,462,Male,3.332204510175204,4,176913.52,1,1,0,80587.27,0,True,False,False
9236,640,Male,3.871201010907891,6,89047.14,1,1,0,116286.25,0,False,False,True
9237,740,Male,3.713572066704308,4,114318.78,2,1,0,129333.69,1,False,True,False
9238,773,Female,3.9318256327243257,4,0.0,2,1,0,129372.94,0,True,False,False
9239,583,Female,3.4965075614664802,7,94753.55,2,1,1,18149.03,0,False,True,False
9240,589,Female,3.8501476017100584,10,0.0,2,0,1,168369.37,0,False,False,True
9241,509,Male,3.58351893845611,8,0.0,2,0,1,67431.28,0,True,False,False
9242,612,Male,3.4965075614664802,9,106520.73,2,1,0,177092.16,0,False,True,False
9243,505,Male,3.6375861597263857,0,134006.39,1,1,1,93736.69,0,False,False,True
9244,546,Female,3.258096538021482,3,132837.7,1,1,0,131647.31,0,False,True,False
9245,681,Female,3.7376696182833684,0,120549.29,2,1,0,175722.31,0,True,False,False
9246,762,Male,3.044522437723423,1,139432.55,1,1,1,85606.83,0,True,False,False
9247,786,Male,3.4011973816621555,7,80895.44,2,1,0,64945.57,0,False,False,True
9248,629,Male,3.5553480614894135,6,0.0,2,1,0,190347.72,0,False,False,True
9249,787,Female,3.6888794541139363,7,171646.76,1,0,1,100791.36,0,False,False,True
9250,713,Male,3.7612001156935624,0,109121.71,1,0,1,167873.49,0,False,False,True
9251,541,Female,3.6888794541139363,6,109844.81,1,1,0,25289.23,0,True,False,False
9252,451,Female,3.4657359027997265,7,140931.82,1,0,1,20388.77,0,True,False,False
9253,644,Male,3.912023005428146,10,0.0,2,1,1,145089.64,0,False,False,True
9254,686,Male,3.4965075614664802,6,0.0,2,1,1,179093.26,0,True,False,False
9255,847,Female,3.7376696182833684,3,101543.51,4,1,0,16025.17,1,False,True,False
9256,765,Male,3.6375861597263857,7,102708.77,1,1,0,9087.81,0,False,True,False
9257,678,Female,3.6375861597263857,8,149000.91,2,1,1,21472.42,0,False,True,False
9258,539,Male,3.044522437723423,0,83459.86,1,1,1,146752.67,0,True,False,False
9259,800,Female,3.713572066704308,3,75893.11,2,1,0,132562.23,0,True,False,False
9260,799,Female,3.6888794541139363,7,167395.6,2,0,1,139537.43,0,False,True,False
9261,629,Female,4.127134385045092,6,0.0,2,1,1,133672.61,0,True,False,False
9262,734,Female,3.970291913552122,6,71283.09,2,0,1,38984.37,0,False,True,False
9263,542,Female,3.4657359027997265,3,0.0,2,1,1,115217.59,0,True,False,False
9264,414,Male,4.110873864173311,3,0.0,2,1,1,93844.82,0,False,False,True
9265,675,Female,3.6635616461296463,1,104016.88,1,0,0,22068.83,1,True,False,False
9266,683,Female,3.6635616461296463,5,127616.56,1,1,0,123846.07,0,True,False,False
9267,748,Male,3.4965075614664802,5,154737.88,2,1,1,172638.13,0,True,False,False
9268,596,Male,3.4011973816621555,2,0.0,2,1,1,1591.19,0,False,False,True
9269,642,Male,3.58351893845611,4,125476.31,1,1,1,91775.51,0,True,False,False
9270,499,Female,3.091042453358316,3,176511.08,1,1,1,153920.22,0,True,False,False
9271,649,Female,3.871201010907891,8,110783.28,1,1,1,71420.16,0,False,False,True
9272,739,Male,3.7612001156935624,2,141642.92,2,1,0,172149.76,0,True,False,False
9273,616,Male,3.4657359027997265,1,0.0,2,1,1,54706.75,0,True,False,False
9274,560,Female,3.5263605246161616,9,0.0,1,0,1,183358.21,0,False,False,True
9275,427,Male,3.7612001156935624,1,75681.52,1,1,1,57098.0,0,False,True,False
9276,435,Male,4.007333185232471,3,0.0,1,1,0,156910.46,1,True,False,False
9277,633,Male,3.4011973816621555,7,0.0,1,1,1,130224.73,0,True,False,False
9278,443,Male,3.58351893845611,6,161111.45,1,0,0,13946.66,0,True,False,False
9279,727,Male,4.143134726391533,5,0.0,2,0,1,38652.96,0,True,False,False
9280,674,Female,3.828641396489095,6,72494.69,1,0,1,140041.78,0,True,False,False
9281,661,Female,3.4657359027997265,3,133964.3,1,1,1,166187.1,0,True,False,False
9282,619,Male,3.5553480614894135,1,0.0,1,1,0,139919.38,0,False,False,True
9283,562,Female,3.332204510175204,3,0.0,2,1,0,28137.03,0,True,False,False
9284,633,Male,4.127134385045092,3,157201.48,1,0,1,50368.63,0,True,False,False
9285,551,Female,3.8918202981106265,5,95679.29,1,0,0,94978.1,0,False,False,True
9286,720,Female,3.4011973816621555,7,106230.92,1,1,1,69903.93,1,False,True,False
9287,688,Female,3.4965075614664802,5,0.0,2,0,1,177607.77,0,True,False,False
9288,635,Female,3.6109179126442243,9,81231.85,2,1,0,196731.08,0,False,True,False
9289,561,Female,3.4657359027997265,1,81480.27,2,1,1,65234.6,0,True,False,False
9290,850,Male,3.5263605246161616,8,73059.38,1,1,1,186281.0,0,True,False,False
9291,636,Male,3.6109179126442243,5,117559.05,2,1,1,111573.3,0,True,False,False
9292,461,Female,4.31748811353631,1,186445.31,2,1,1,196767.83,0,False,True,False
9293,771,Female,3.6635616461296463,5,137657.71,2,1,0,72985.61,0,False,True,False
9294,713,Male,3.6109179126442243,8,133889.35,1,1,1,143265.65,0,True,False,False
9295,658,Female,3.828641396489095,9,134562.8,1,1,1,159268.67,0,False,True,False
9296,586,Female,4.04305126783455,9,100781.75,2,1,1,54448.41,0,False,True,False
9297,737,Male,3.4339872044851463,8,174356.13,1,0,0,31928.5,0,True,False,False
9298,742,Male,3.332204510175204,5,190125.43,2,0,0,21793.59,0,False,True,False
9299,824,Male,3.295836866004329,7,146266.0,1,1,0,21903.62,1,True,False,False
9300,701,Male,3.7376696182833684,9,164046.1,1,1,0,49405.93,0,False,True,False
9301,623,Female,3.784189633918261,4,123536.52,2,0,0,154908.52,0,False,False,True
9302,744,Male,3.6109179126442243,10,0.0,2,1,1,182867.84,0,True,False,False
9303,698,Female,3.6635616461296463,1,171848.38,1,0,0,16957.45,0,False,False,True
9304,616,Male,3.713572066704308,9,0.0,2,0,0,93717.55,0,True,False,False
9305,662,Female,3.6888794541139363,5,139562.05,2,1,0,61636.22,0,True,False,False
9306,594,Male,3.6375861597263857,2,0.0,2,0,1,95864.5,0,True,False,False
9307,685,Male,3.713572066704308,2,168001.34,2,1,1,167400.29,0,True,False,False
9308,742,Male,3.332204510175204,0,0.0,2,0,1,131534.96,0,True,False,False
9309,678,Male,4.430816798843313,6,123356.63,1,0,1,92934.41,0,False,True,False
9310,651,Male,3.871201010907891,2,0.0,2,1,1,119808.64,0,False,False,True
9311,585,Male,3.9318256327243257,2,125845.66,1,1,0,9439.31,1,False,True,False
9312,579,Male,3.713572066704308,10,45408.85,2,1,0,18732.91,0,False,True,False
9313,722,Female,3.6375861597263857,0,125977.81,1,0,0,160162.42,0,False,True,False
9314,613,Female,3.9512437185814275,7,147262.11,1,1,1,53630.9,1,False,True,False
9315,694,Male,3.7612001156935624,8,133767.19,1,1,0,36405.21,0,True,False,False
9316,550,Male,3.912023005428146,0,108806.96,3,1,0,61446.92,1,False,True,False
9317,741,Male,3.7612001156935624,6,106036.52,1,1,0,194686.78,1,True,False,False
9318,668,Female,4.248495242049359,9,0.0,1,0,1,134483.07,0,False,False,True
9319,529,Female,3.332204510175204,1,0.0,2,1,1,37769.98,0,True,False,False
9320,636,Male,3.4657359027997265,6,0.0,2,1,1,2382.61,0,True,False,False
9321,563,Male,4.127134385045092,1,82182.1,1,1,0,106826.92,1,False,False,True
9322,767,Female,3.58351893845611,9,0.0,2,1,0,39511.61,0,True,False,False
9323,644,Male,3.9318256327243257,9,76817.0,4,1,0,196371.13,1,True,False,False
9324,780,Male,4.276666119016055,9,142550.25,2,1,1,122506.78,0,False,True,False
9325,635,Female,3.7376696182833684,10,0.0,2,1,1,61994.2,0,False,False,True
9326,641,Male,3.58351893845611,2,103711.56,1,0,1,192464.21,1,False,True,False
9327,593,Female,3.713572066704308,2,0.0,1,1,1,5194.95,0,False,False,True
9328,540,Female,3.58351893845611,7,128369.75,2,1,0,198256.15,0,False,True,False
9329,663,Male,3.58351893845611,5,0.0,2,1,1,62634.94,0,False,False,True
9330,630,Male,3.5553480614894135,9,0.0,2,1,1,114006.35,0,True,False,False
9331,605,Male,2.995732273553991,8,166133.28,1,1,1,107994.99,0,False,True,False
9332,710,Female,4.143134726391533,9,148214.36,1,1,0,48571.14,1,False,True,False
9333,755,Female,4.3694478524670215,5,121206.96,1,1,1,76016.49,0,True,False,False
9334,641,Male,3.258096538021482,10,0.0,2,1,1,180808.39,0,False,False,True
9335,737,Male,3.9318256327243257,4,127552.85,2,1,0,4225.11,0,False,True,False
9336,695,Male,3.912023005428146,9,159458.53,1,1,0,135841.35,0,True,False,False
9337,466,Female,3.871201010907891,5,102085.72,1,1,1,183536.24,1,False,True,False
9338,558,Male,4.07753744390572,2,142537.18,1,1,1,88791.83,0,False,True,False
9339,665,Male,3.4011973816621555,1,182781.74,2,1,1,63732.9,0,False,False,True
9340,737,Male,3.828641396489095,10,0.0,2,1,0,1364.54,0,True,False,False
9341,654,Male,3.4011973816621555,7,0.0,2,1,1,149184.15,0,True,False,False
9342,619,Female,3.367295829986474,3,0.0,2,1,0,53394.12,0,True,False,False
9343,845,Female,3.784189633918261,3,152063.59,2,1,0,97910.06,0,False,True,False
9344,727,Female,3.367295829986474,2,110997.76,1,1,0,101433.76,0,True,False,False
9345,582,Male,3.9318256327243257,2,148942.0,1,1,1,116944.3,0,True,False,False
9346,716,Male,3.7376696182833684,9,0.0,1,1,1,113267.48,0,True,False,False
9347,660,Female,3.6109179126442243,0,84438.57,1,1,1,181449.51,0,False,False,True
9348,664,Female,3.5553480614894135,7,93920.47,1,0,0,179913.98,0,True,False,False
9349,801,Male,3.784189633918261,4,158713.08,2,0,0,98586.14,0,True,False,False
9350,615,Male,3.7612001156935624,4,0.0,3,0,1,120321.09,0,False,False,True
9351,718,Male,4.1588830833596715,7,123204.88,1,1,1,100538.8,0,False,True,False
9352,667,Male,3.713572066704308,8,72945.29,2,1,0,98931.5,0,True,False,False
9353,670,Male,3.6375861597263857,0,178742.71,1,1,1,194493.57,0,False,False,True
9354,590,Male,3.784189633918261,8,0.0,2,1,1,143628.31,0,True,False,False
9355,739,Female,3.713572066704308,8,0.0,1,1,0,167030.51,0,False,False,True
9356,373,Male,3.7612001156935624,7,0.0,1,1,0,77786.37,1,True,False,False
9357,418,Female,3.8501476017100584,9,0.0,1,1,1,81014.5,1,True,False,False
9358,837,Female,3.4011973816621555,9,0.0,2,1,1,41866.26,0,True,False,False
9359,645,Male,3.784189633918261,9,140121.17,1,1,0,11302.7,1,False,True,False
9360,552,Male,3.6888794541139363,2,132906.88,1,0,1,149384.43,0,False,True,False
9361,580,Male,3.828641396489095,2,179334.83,2,1,1,169303.65,0,False,True,False
9362,684,Male,3.58351893845611,3,137179.39,1,1,1,37264.11,0,True,False,False
9363,634,Male,3.58351893845611,3,0.0,2,1,1,19515.48,0,False,False,True
9364,607,Female,3.912023005428146,9,119960.29,2,1,0,103068.22,0,True,False,False
9365,802,Male,3.4011973816621555,9,127414.55,1,1,1,134459.12,0,True,False,False
9366,736,Female,3.6109179126442243,6,0.0,1,1,0,70496.66,0,True,False,False
9367,629,Female,3.713572066704308,9,137409.19,1,1,0,175877.7,1,True,False,False
9368,737,Male,3.367295829986474,8,0.0,2,1,0,106390.01,0,True,False,False
9369,718,Female,3.6888794541139363,2,0.0,1,1,1,52138.49,0,False,False,True
9370,561,Male,3.784189633918261,4,0.0,4,0,0,18522.91,1,True,False,False
9371,641,Male,3.4657359027997265,9,112494.99,1,1,1,32231.6,0,True,False,False
9372,677,Male,3.4339872044851463,1,78133.15,1,0,1,174225.88,0,True,False,False
9373,641,Female,3.6109179126442243,1,0.0,2,1,0,102021.39,0,False,False,True
9374,658,Female,3.4965075614664802,5,145553.07,1,1,1,31484.76,0,False,False,True
9375,659,Male,3.8918202981106265,4,123593.22,2,1,0,82469.06,1,False,True,False
9376,567,Female,3.871201010907891,2,0.0,1,0,0,110900.43,1,True,False,False
9377,584,Female,3.295836866004329,0,146286.22,1,1,0,105105.35,0,True,False,False
9378,709,Female,3.58351893845611,1,111827.27,2,1,0,12674.68,0,False,False,True
9379,690,Female,3.295836866004329,2,0.0,2,1,1,93255.85,0,False,False,True
9380,627,Male,4.2626798770413155,1,94416.78,1,0,1,145299.5,0,True,False,False
9381,765,Male,3.828641396489095,2,91549.78,1,1,1,47139.44,0,False,False,True
9382,645,Female,3.6635616461296463,7,59568.57,1,1,1,167723.25,0,True,False,False
9383,716,Female,3.1780538303479458,2,94464.81,2,0,1,185900.88,0,True,False,False
9384,771,Female,4.060443010546419,4,0.0,1,0,0,85876.67,1,True,False,False
9385,687,Male,3.8066624897703196,8,95368.14,2,1,1,1787.85,0,False,True,False
9386,717,Female,3.5263605246161616,10,102185.42,2,1,0,23231.93,0,False,True,False
9387,524,Male,3.4965075614664802,1,144875.71,1,0,0,187740.04,0,True,False,False
9388,679,Male,3.6888794541139363,5,0.0,2,1,1,100060.54,0,False,False,True
9389,538,Female,3.4965075614664802,2,0.0,1,1,1,80130.54,0,True,False,False
9390,752,Female,3.6375861597263857,5,113291.05,2,1,1,132467.54,0,False,True,False
9391,846,Male,4.127134385045092,0,0.0,2,1,1,96202.44,0,False,False,True
9392,532,Female,3.6888794541139363,0,0.0,2,1,0,94977.3,0,False,False,True
9393,670,Male,3.784189633918261,9,111677.88,1,1,0,178827.3,1,False,True,False
9394,597,Female,3.58351893845611,8,131101.04,1,1,1,192852.67,0,False,True,False
9395,627,Male,3.970291913552122,1,76101.81,2,0,1,177238.35,0,False,True,False
9396,700,Female,3.713572066704308,2,0.0,2,1,0,199753.97,0,False,False,True
9397,766,Female,3.970291913552122,7,92510.9,2,0,1,66193.61,0,True,False,False
9398,488,Female,3.5553480614894135,2,0.0,2,1,1,181270.84,0,True,False,False
9399,694,Male,3.6888794541139363,5,77652.4,1,1,1,25407.59,0,True,False,False
9400,639,Female,3.4657359027997265,3,98360.03,1,0,0,20973.8,0,True,False,False
9401,705,Female,3.8501476017100584,4,115518.07,1,0,0,76544.9,1,False,True,False
9402,810,Male,4.248495242049359,3,27288.43,1,1,1,110509.9,0,False,True,False
9403,638,Female,3.6109179126442243,6,0.0,1,1,0,164247.51,0,True,False,False
9404,595,Female,3.784189633918261,5,0.0,2,0,0,105149.8,0,False,False,True
9405,575,Male,3.6109179126442243,7,0.0,1,1,1,55868.97,1,True,False,False
9406,850,Male,3.4657359027997265,6,131996.66,2,1,1,178747.43,0,True,False,False
9407,419,Female,3.332204510175204,2,121580.42,1,0,1,134720.51,0,False,False,True
9408,640,Male,4.02535169073515,10,132436.34,1,1,0,978.66,0,True,False,False
9409,570,Male,3.5553480614894135,10,0.0,2,0,1,183387.12,0,False,False,True
9410,640,Female,3.8501476017100584,5,107978.4,2,1,0,155876.06,0,False,True,False
9411,689,Female,3.713572066704308,4,78119.59,4,1,0,119259.34,1,False,True,False
9412,725,Male,3.295836866004329,6,98684.15,1,0,0,133720.57,0,True,False,False
9413,751,Female,3.8066624897703196,10,0.0,2,1,0,170634.49,0,True,False,False
9414,544,Female,3.9889840465642745,9,0.0,1,1,0,125692.07,1,False,False,True
9415,768,Female,3.784189633918261,2,129264.05,2,0,0,19150.14,0,False,True,False
9416,648,Male,3.6375861597263857,6,131753.41,1,1,0,86894.67,0,False,True,False
9417,577,Female,3.5263605246161616,6,0.0,2,1,0,57975.8,0,False,False,True
9418,639,Female,3.332204510175204,2,0.0,1,1,1,82938.99,0,False,False,True
9419,686,Male,3.295836866004329,1,57422.62,1,1,1,79189.4,0,False,True,False
9420,657,Female,3.367295829986474,7,0.0,2,0,1,5177.62,0,True,False,False
9421,613,Male,3.5553480614894135,5,144094.2,1,1,0,44510.26,0,True,False,False
9422,701,Male,3.5263605246161616,9,147510.34,1,1,0,190611.92,0,True,False,False
9423,578,Female,3.367295829986474,8,161592.76,1,1,0,177834.79,0,False,False,True
9424,689,Female,3.713572066704308,1,0.0,2,1,1,119446.64,0,True,False,False
9425,687,Female,4.290459441148391,4,0.0,2,1,1,50267.69,0,False,False,True
9426,499,Female,3.9889840465642745,1,75225.53,2,0,0,144849.1,1,False,False,True
9427,693,Female,3.6888794541139363,0,0.0,2,0,0,81901.6,0,False,False,True
9428,737,Female,4.2626798770413155,9,87542.89,2,1,1,42576.86,0,True,False,False
9429,651,Female,3.4965075614664802,8,144581.96,1,1,1,87609.5,0,True,False,False
9430,753,Male,3.5263605246161616,5,122568.05,2,1,1,82820.85,0,True,False,False
9431,523,Female,3.2188758248682006,5,172231.93,1,0,1,155144.12,0,False,False,True
9432,458,Female,3.367295829986474,2,171932.26,2,1,1,9578.24,0,False,True,False
9433,643,Male,3.6888794541139363,7,0.0,2,1,1,170392.59,0,True,False,False
9434,638,Female,3.5553480614894135,7,0.0,2,0,0,3946.29,0,False,False,True
9435,685,Male,3.6635616461296463,4,111798.06,2,1,1,102184.66,0,False,True,False
9436,684,Male,3.6635616461296463,4,0.0,3,1,0,75609.84,0,True,False,False
9437,670,Female,3.332204510175204,5,79336.61,1,1,1,26170.08,0,True,False,False
9438,701,Male,4.1588830833596715,3,120916.52,3,0,0,144727.45,1,False,True,False
9439,705,Female,3.4657359027997265,3,142905.51,1,1,1,58134.97,0,True,False,False
9440,593,Male,3.332204510175204,10,0.0,3,0,0,94620.0,1,False,False,True
9441,651,Female,3.5263605246161616,1,96834.78,1,1,0,108764.69,0,True,False,False
9442,741,Male,3.6375861597263857,9,105261.76,2,1,1,149503.54,0,True,False,False
9443,596,Male,4.007333185232471,1,123544.0,1,1,1,120314.75,1,False,True,False
9444,581,Male,3.7376696182833684,2,127913.71,2,1,1,44205.95,0,False,True,False
9445,689,Female,3.367295829986474,5,95328.6,1,1,0,6129.61,1,False,False,True
9446,544,Male,3.4339872044851463,4,73218.89,1,0,1,126796.69,0,True,False,False
9447,718,Female,3.7376696182833684,1,0.0,2,0,1,27509.52,1,True,False,False
9448,583,Male,3.58351893845611,8,149995.72,2,1,0,42143.55,0,False,True,False
9449,663,Male,3.367295829986474,8,123674.28,2,1,1,87985.2,0,False,True,False
9450,666,Male,3.5263605246161616,2,124125.26,1,1,0,81884.8,0,False,True,False
9451,524,Male,3.4011973816621555,3,159035.45,1,1,0,2705.31,1,False,False,True
9452,599,Male,3.332204510175204,5,0.0,2,1,0,30546.4,0,True,False,False
9453,667,Male,3.332204510175204,7,156811.74,1,1,1,149402.59,0,True,False,False
9454,727,Male,3.970291913552122,4,0.0,2,1,1,118429.02,0,True,False,False
9455,689,Female,4.02535169073515,4,0.0,2,1,1,58442.25,0,False,False,True
9456,639,Male,3.6888794541139363,6,150555.83,1,1,0,30414.17,0,True,False,False
9457,678,Male,3.367295829986474,2,109137.12,1,1,1,58814.41,0,True,False,False
9458,523,Male,3.6109179126442243,8,158351.02,2,1,0,155304.53,0,True,False,False
9459,650,Female,3.871201010907891,9,0.0,1,1,0,187943.6,0,True,False,False
9460,744,Male,3.58351893845611,7,0.0,2,1,1,43036.6,0,False,False,True
9461,697,Male,3.713572066704308,4,0.0,2,0,1,26543.28,0,True,False,False
9462,800,Female,3.8501476017100584,6,0.0,2,1,0,171928.04,0,False,False,True
9463,664,Male,3.2188758248682006,7,0.0,1,0,1,35611.35,0,True,False,False
9464,740,Male,3.6888794541139363,9,0.0,2,1,0,19047.23,0,True,False,False
9465,835,Female,4.04305126783455,2,0.0,2,1,1,39820.13,0,True,False,False
9466,559,Male,3.970291913552122,2,0.0,1,1,0,129013.59,1,True,False,False
9467,676,Male,3.6109179126442243,1,82729.49,1,1,0,113810.12,0,False,False,True
9468,613,Female,3.828641396489095,9,142765.24,2,1,0,34749.65,0,False,True,False
9469,713,Female,3.258096538021482,4,121172.97,1,1,1,56268.98,0,True,False,False
9470,751,Female,3.367295829986474,10,132932.14,2,1,1,46630.47,0,False,True,False
9471,523,Male,3.1354942159291497,8,123374.46,1,1,1,124906.59,0,True,False,False
9472,775,Female,4.31748811353631,0,161371.5,1,1,1,134869.93,0,False,True,False
9473,608,Male,3.828641396489095,4,0.0,2,0,0,36697.48,1,False,False,True
9474,673,Male,3.9512437185814275,8,79563.36,2,1,1,172200.91,0,True,False,False
9475,616,Male,3.8501476017100584,2,0.0,2,1,0,137136.46,0,True,False,False
9476,650,Female,3.8918202981106265,7,138232.24,1,1,0,57594.78,0,False,True,False
9477,655,Female,3.7376696182833684,5,0.0,1,0,0,36548.0,1,True,False,False
9478,782,Female,3.9889840465642745,1,81571.05,1,1,0,182960.46,1,False,True,False
9479,781,Male,3.58351893845611,1,0.0,2,0,0,42117.9,0,False,False,True
9480,593,Female,3.5263605246161616,0,95927.04,1,1,0,199478.05,0,True,False,False
9481,505,Male,3.58351893845611,8,116932.59,1,1,0,91092.84,0,False,False,True
9482,707,Male,3.713572066704308,1,0.0,2,1,0,14090.4,1,True,False,False
9483,692,Female,3.6109179126442243,3,79551.12,1,0,1,178267.07,0,True,False,False
9484,813,Male,3.4339872044851463,1,116416.94,1,0,1,85808.22,0,False,True,False
9485,850,Male,3.6375861597263857,4,88141.1,1,1,0,109659.12,0,False,False,True
9486,753,Male,3.4965075614664802,6,177729.13,1,1,1,161642.08,0,True,False,False
9487,850,Female,3.4965075614664802,5,0.0,1,1,1,3830.59,0,False,False,True
9488,671,Male,3.4965075614664802,6,123912.78,2,1,1,146636.44,0,False,False,True
9489,791,Female,3.5263605246161616,3,0.0,1,1,1,144413.92,1,True,False,False
9490,624,Male,4.394449154672439,3,0.0,1,1,1,65801.44,0,True,False,False
9491,649,Female,3.58351893845611,4,108306.44,1,1,1,192486.24,0,True,False,False
9492,732,Female,3.8918202981106265,4,102962.62,1,1,0,120852.85,1,False,True,False
9493,664,Female,3.6109179126442243,0,103502.22,1,1,1,146191.82,0,True,False,False
9494,789,Male,3.784189633918261,8,119654.44,2,0,1,148412.24,1,False,True,False
9495,680,Male,3.5263605246161616,10,183768.47,1,1,0,164119.35,0,True,False,False
9496,701,Male,3.6375861597263857,1,0.0,2,1,0,163457.55,0,True,False,False
9497,684,Female,3.258096538021482,1,0.0,2,0,1,144978.47,0,True,False,False
9498,586,Female,3.970291913552122,6,140900.97,1,1,1,67288.89,0,True,False,False
9499,522,Female,3.258096538021482,5,94049.92,2,1,0,103269.0,0,False,True,False
9500,739,Female,3.332204510175204,8,98926.4,1,1,1,106969.98,0,False,False,True
9501,835,Male,2.9444389791664403,2,142872.36,1,1,1,117632.63,0,False,True,False
9502,790,Male,3.4011973816621555,3,46057.96,2,1,1,189777.66,0,False,False,True
9503,671,Female,3.8918202981106265,6,119769.77,1,0,1,66032.65,0,True,False,False
9504,560,Female,3.8066624897703196,5,143244.97,1,1,0,98661.27,0,True,False,False
